date,death,tmpd,pm10tmean
1988-05-17,37,53.5,-13.31690141
1988-05-18,32,54.5,NA
1988-05-19,36,54.5,24.344
1988-05-20,44,60,NA
1988-05-21,34,62.5,17.876395841
1988-05-22,32,69.5,NA
1988-05-23,36,70,NA
1988-05-24,33,55.5,NA
1988-05-25,31,49.5,35.074829932
1988-05-26,35,56,NA
1988-05-27,34,68,24.723778736
1988-05-28,40,68.5,NA
1988-05-29,34,72.5,NA
1988-05-30,42,76.5,NA
1988-05-31,39,74,NA
1988-06-01,40,75,NA
1988-06-02,37,57,-14.25097194
1988-06-03,45,56,NA
1988-06-04,38,57.5,NA
1988-06-05,38,66.5,NA
1988-06-06,44,80,26.484774194
1988-06-07,30,78,NA
1988-06-08,30,61,-2.212277619
1988-06-09,30,56,NA
1988-06-10,39,56.5,9.104
1988-06-11,30,61.5,NA
1988-06-12,31,71.5,1.2898113208
1988-06-13,41,75.5,NA
1988-06-14,35,82,32.221011943
1988-06-15,38,82,NA
1988-06-16,39,69,-17.59230096
1988-06-17,34,61,NA
1988-06-18,33,66.5,NA
1988-06-19,36,75,NA
1988-06-20,37,81.5,42.427511136
1988-06-21,32,80.5,NA
1988-06-22,36,86.5,34.939759036
1988-06-23,41,67,NA
1988-06-24,45,66,NA
1988-06-25,35,83,NA
1988-06-26,41,67,-20.14795413
1988-06-27,33,63.5,NA
1988-06-28,33,63.5,35.325443787
1988-06-29,38,63,NA
1988-06-30,31,59,-14.51764706
1988-07-01,39,59,NA
1988-07-02,37,63,-15.04010495
1988-07-03,30,70,NA
1988-07-04,42,74,NA
1988-07-05,29,77.5,NA
1988-07-06,34,79.5,76.480597701
1988-07-07,37,82,NA
1988-07-08,45,84,78.678
1988-07-09,33,82.5,NA
1988-07-10,38,81.5,NA
1988-07-11,46,77,NA
1988-07-12,28,74.5,-7.441340782
1988-07-13,33,75.5,NA
1988-07-14,38,84,14.037481259
1988-07-15,35,78.5,NA
1988-07-16,51,88.5,37.145384615
1988-07-17,40,78,NA
1988-07-18,33,78,NA
1988-07-19,25,76.5,NA
1988-07-20,28,71.5,-1.177098951
1988-07-21,44,73,NA
1988-07-22,37,73,-6.653945946
1988-07-23,34,72.5,NA
1988-07-24,28,71.5,NA
1988-07-25,37,73,NA
1988-07-26,45,72,10.308510638
1988-07-27,35,72.5,NA
1988-07-28,39,78.5,23.313829787
1988-07-29,28,81.5,NA
1988-07-30,36,79,25.276595745
1988-07-31,29,75,NA
1988-08-01,33,77.5,-12.432
1988-08-02,38,83.5,NA
1988-08-03,39,82.5,54.129403141
1988-08-04,36,84.5,NA
1988-08-05,37,79,44.84375
1988-08-06,34,78.5,NA
1988-08-07,43,73,-10.22584541
1988-08-08,43,76.5,NA
1988-08-09,37,78.5,30.054528536
1988-08-10,35,79.5,NA
1988-08-11,33,82,33.162606978
1988-08-12,31,81,NA
1988-08-13,50,82.5,46.01061566
1988-08-14,43,84,NA
1988-08-15,39,78.5,NA
1988-08-16,28,76,NA
1988-08-17,32,85,40.8085
1988-08-18,30,74,NA
1988-08-19,25,67,-11.00847458
1988-08-20,33,70.5,NA
1988-08-21,22,65.5,NA
1988-08-22,36,64,NA
1988-08-23,32,66,12.450262196
1988-08-24,38,70.5,NA
1988-08-25,39,70,31.671519419
1988-08-26,32,65.5,NA
1988-08-27,39,69,15.755284553
1988-08-28,35,65.5,NA
1988-08-29,36,65,-21.6504065
1988-08-30,40,61,NA
1988-08-31,32,62,1.334057971
1988-09-01,40,67,NA
1988-09-02,31,72,1.2845528455
1988-09-03,30,67.5,NA
1988-09-04,21,67,-17.72357724
1988-09-05,37,58,NA
1988-09-06,29,54.5,-21.83597594
1988-09-07,33,58.5,NA
1988-09-08,39,62,24.488168257
1988-09-09,40,68.5,NA
1988-09-10,44,68,NA
1988-09-11,41,66.5,NA
1988-09-12,36,66,3.2124661247
1988-09-13,40,62,NA
1988-09-14,36,61.5,-7.691709555
1988-09-15,44,58.5,NA
1988-09-16,54,64,NA
1988-09-17,36,73,NA
1988-09-18,38,75,1.5165725047
1988-09-19,41,72,NA
1988-09-20,42,67.5,-3.848877566
1988-09-21,35,60.5,NA
1988-09-22,38,63.5,-2.019756671
1988-09-23,36,65,NA
1988-09-24,22,58,-2.37936079
1988-09-25,44,56,NA
1988-09-26,35,58.5,NA
1988-09-27,38,65.5,NA
1988-09-28,31,58.5,-25.19834711
1988-09-29,35,63.5,NA
1988-09-30,44,69,14.577777778
1988-10-01,45,73.5,12.853982301
1988-10-02,36,60.5,-22.1460177
1988-10-03,39,52.5,-26.16
1988-10-04,41,47.5,-2.16
1988-10-05,34,48,-28.05803571
